reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
f8dc1bcd-692b-4943-aa3d-aa213e348264,Fly Junaedi,Mantab... 👍🏻👍🏻,5,0,2.3.31,2023-01-25 09:58:03,"Halo Fly Junaedi, Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi Terima kasih",2023-01-25 16:40:11
ad2b01a6-19f0-4fdc-9706-476e7a60ddcc,J Riefeld Sinaga,Masih suka bermasalah di server mungkin. Tapi sangat recommended buat pemula,4,0,2.3.30,2023-01-24 21:24:01,"HaloJ Riefeld Sinaga, Kami akan sangat berterima kasih jika Kakak dapat meluangkan waktu untuk menginformasikan detail kendala/error/masalah yang Kakak alami dengan cara menghubungi tim CS kami melalui menu Bantuan di aplikasi Stockbit ya Kak, nanti akan ada tim CS kami yang dengan senang hati akan membantu kendala yang Kakak alami.",2023-01-25 00:05:32
e655f408-cd81-41fb-ab57-74bd673d2490,Dony Saputra,"Mengecewakan gampang deposit susah withdraw, rulesnya nga jelas, libur maintenance terus",2,0,2.3.31,2023-01-24 14:09:53,"Halo Dony Saputra, Kami mohon maaf atas ketidaknyamanannya. Kami sangat berterima kasih jika Kakak berkenan mengirimkan detail kendala dan screenshotnya ke tim CS kami lewat halaman Side Menu pada menu Bantuan di aplikasi Stockbit. Terima kasih",2023-01-24 15:01:54
e75e38c0-0c2c-47ac-af0d-ea81b3f52446,M Salsabiila Zakaria,Such a good app,5,0,2.3.30,2023-01-23 05:18:07,"Hello M Salsabiila Zakaria,

Thank you for the review. We will continue to strive to provide a good experience for you. If you need help, please contact our CS team via the Help menu on the side menu page of the application

Thank you",2023-01-23 17:19:55
da1c0432-6f99-4d6e-86dd-a834f21e346e,Ardian Bagus Setyonugroho,UI sangat mantap,5,0,2.3.30,2023-01-20 21:36:44,"Halo Ardian Bagus Setyonugroho, Kami senang jika Kakak menyukai aplikasi ini. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk Kakak. Jika ada saran silakan dapat kirimkan ke kami melalui email ke support@stockbit.com atau Kakak bisa klik menu Bantuan di aplikasi Stockbit ya.",2023-01-21 16:23:56
f8e0e992-9922-4712-8ae9-a73be746b881,Luigi Phillbert,"The Customer Sucsess team is really incredible, they agile and sharp against the customer's need - even on the detail scope of attention. Bravi ti scolpo grandi sul'a per noi ;) Questa Grande grazie tutti",5,0,2.2.9,2023-01-20 17:26:54,"Hi Luis Blaun,

Thank you for the review given. We will continue to strive to provide a good experience for you. If you need help, please contact our CS team via the Help menu on the side menu page of the application

Thank you",2023-01-20 18:15:59
d7244cf6-23f9-41a5-b177-a51adc08f5fa,kremo kids,Oks,5,0,,2023-01-20 15:58:03,"Halo kremo kids, Terima kasih atas ratingnya, Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk Kakak. Jika ada saran silakan dapat kirimkan ke kami melalui email ke support@stockbit.com atau Kakak bisa klik menu Bantuan di aplikasi Stockbit ya.",2023-01-20 16:53:52
86be4613-6f17-4075-bb7d-e758663761ab,Aldiandya Irsyad Nur Farizi,"Tetep ada notifikasi walaupun semua notifikasi udah dimatiin, pengen notifikasi yang penting penting aja yang muncul eh muncul ""saham ini"", ""beli IPO"", etc. Gangguin aja kalau mau matiin harus semua tapi nanti price alert gak nyala dong? Udah gitu buat apa bisa dapet 0.8 lot kalau gak bisa dijual, ya tau aturan minimal 1 lot, tapi tetep gak bisa jual 1.8, 2.8, etc. Cuman menuhin portofolio doang kalau dah di jual",1,0,2.3.30,2023-01-20 10:02:13,"Halo Aldiandya Irsyad, Kami sangat berterima kasih jika kakak berkenan mengirimkan screenshoot detail notifikasi yang Kakak dapatkan ke tim CS kami lewat halaman Side Menu di menu Bantuan di aplikasi Stockbit. Tim kami akan menindaklanjutinya segera agar Kakak dapat membuka aplikasi Stockbit dengan smooth. Terima kasih",2023-01-20 13:01:48
73e60978-712e-4095-b468-833b4a53570e,Windi Listianingsih,Mudah dipakai buat pemula dan informatif,5,0,2.3.30,2023-01-19 07:42:21,"Halo Windi Listianingsih, Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untuk kakak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi Terima kasih",2023-01-19 10:06:33
4be09975-9d4c-4658-96ae-a6b92ac3f889,Adi Azure,"Fiturnya lengkap, biaya brokernya murah tp dulu masih sering error servernya semoga kedepannya g ad masalah lg",5,0,2.3.30,2023-01-17 14:07:53,"Halo Adi Azure,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untukmu. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi

Terima kasih",2023-01-17 14:47:08
49ec06d2-5dd6-4e3f-ab29-67d99265499e,Reza Khalid Alfarisy,Oke lah,5,0,2.3.30,2023-01-17 11:22:22,"Halo Reza Khalid Alfarisy,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untukmu. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi

Terima kasih",2023-01-17 11:41:25
79bd8d86-885b-4e48-bade-ca7909f190db,Bassing Lah,Terbaik,5,0,2.3.28,2023-01-17 02:08:22,"Halo Bassing Lah, Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untukmu. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi Terima kasih",2023-01-17 09:39:25
7070aa9b-14d3-4519-8913-f668bbfe1473,Harris Lie (李 厚 祥),Perfect Trading Market very easy to USE very helpful ⭐️⭐️⭐️⭐️⭐️⭐️⭐️ Bintang Toejuh TERPERCAYA 👍👍👍,5,0,2.3.30,2023-01-16 14:33:38,"Halo Harris Lie (李 厚 祥),

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untukmu. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi

Terima kasih",2023-01-17 00:53:03
c1026605-752c-4acd-966b-8623ccb53ed2,imhadigenetic,Tidak ramah untuk scalper,1,0,,2023-01-16 09:24:45,"Halo imhadigenetic, mohon maaf atas ketidak nyamanan yang kamu alami, kami akan sangat berterima kasih jika kamu bersedia meluangkan waktu untuk menjelaskan terkait detail kendala yang kamu alami dengan cara menghubungi tim CS kami melalui menu ""Bantuan"" yang ada di aplikasi Stockbit. Terima kasih",2023-01-16 12:05:13
37bb24e9-4cb1-4418-9808-67542fbadd4b,Argi YP,"Fitur followup otomatis saat deposit ataupun tarik dana bagus banget. Untuk saran, tolong fitur chart landscape viewnya disempurnakan lagi, agar lebih mudah bagi stockbitor untuk memastikan pergerakan saham...",4,0,2.3.30,2023-01-15 19:25:10,"Halo KAKAK2 RANDOM TUTORIAL,

Terima kasih atas saran dan masukan yang Kakak berikan. Kedepannya, tim kami akan berusaha lebih keras lagi untuk meningkatkan user experience Kakak di Stockbit. Jika Kakak memerlukan bantuan, Kakak bisa menghubungi tim CS kami melalui halaman Side Menu pada menu Bantuan dari aplikasi Stockbit ya Kak.

Terima kasih",2023-01-17 00:50:27
66f332a9-b825-44e7-a913-2e96631f99ba,XX,"kebanyakan maintenance, nyusahin aja",2,0,2.3.30,2023-01-15 00:17:04,"Halo Nikki Antonio,

Mohon maaf atas ketidaknyamanan yang ditimbulkan Kami akan selalu berupaya untuk meningkatkan sistem dan kualitas layanan kami. Kedepannya, tim kami akan berusaha lebih keras lagi untuk meningkatkan user experience Kakak di Stockbit.

Terima kasih",2023-01-17 00:47:54
0511bc08-5c6f-46cd-9ab7-293adf3d7f62,Benny Wei,"Sangat mudah digunakan, UI yang sangat rapih dan mudah untuk dipelajari. Tolong fitur2nya lebih ditingkatkan lagi supaya makin lengkap.",5,0,2.3.30,2023-01-12 15:41:18,"Halo Benny Wei, Senang sekali baca review positif dari kamu. Thanks atas supportnya. Kami senang bisa memberikan aplikasi yang berguna untuk kamu. Jika kamu ada kritik atau saran, kamu bisa kirimkan ke kami melalui email ke support@stockbit.com atau bisa hubungi tim CS kami melalui menu ""Bantuan"" di aplikasi Stockbit ya",2023-01-13 12:38:50
3dc37a3a-2c67-442e-a0ef-ba931e5e21b4,Kedai Joglo Bae,suka aplikasi ini,5,0,2.3.29,2023-01-12 11:59:01,"Halo Kedai Joglo Bae, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2023-01-12 14:36:20
bbe76c9d-6afc-42d2-a52e-55d5e96eadbb,YT Ricky Gamers Official,Recommended buat pemula pasar saham 👍,5,0,2.3.29,2023-01-12 01:19:02,"Halo YT Ricky Gamers Official,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untukmu. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi.

Terima kasih",2023-01-12 05:34:07
c47fd32f-f134-4516-9c01-f2926dc65767,Ozon,"Susah amat mengaksesnya padahal koneksi bagus,,",1,1,2.3.30,2023-01-11 10:31:30,"Halo San Thu, Terkait kendala yang kamu alami, kami sangat berterima kasih jika dapat meluangkan waktu untuk mengirimkan detail eror kendala dan screenshotnya ke tim CS kami melalui halaman Side Menu pada menu Bantuan dari aplikasi Stockbit ya Kak. Tim kami akan segera memberikan bantuan. Terima kasih",2023-01-11 10:58:01
4b14486c-5164-4c0f-bd7d-64bda2511dfa,Ferry Kho,"Lambat, loading mulu. Sering gk loaded page nya. Yg sering transaksi pasti terkendala sih.",5,1,2.3.29,2023-01-10 13:37:43,"Halo Ferry Kho, kami akan sangat berterima kasih jika kamu dapat meluangkan waktu untuk menginformasikan detail kendala withdraw yang kamu alami dengan cara menghubungi tim CS kami melalui menu ""Bantuan"" pada aplikasi Stockbit, nanti akan ada tim CS kami yang dengan senang hati akan membantu kendala yang kamu alami. Terima kasih",2023-01-10 16:06:06
02a9d7bd-90c5-4ee4-a938-d8ecb65aba18,Alvin Kosidin,"Good platform for investing Indonesian stocks, keep improving to make the system smoother and more stable.",4,1,2.3.29,2023-01-10 09:48:37,"Hello Alvin Kosidin, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com. Or you can contact us by ""Help"" menu on Stockbit app.",2023-01-10 16:00:58
fca18ff4-412d-44e8-a41d-20336483f7bf,Muhammad Rizaldi,"penyelesain transaksi t+3, padahal aturan dari bursa t+2",1,1,2.3.29,2023-01-10 08:58:47,"Halo Muhammad Rizaldi
, untuk withdraw dana dari hasil penjualan baru bisa di tarik maksimal 3 hari kerja ya kak dan akan masuk ke rekening bank pencairan maksimal 2 hari kerja. jika kamu mengalami kendala seputar aplikasi silahkan hubungi Tim CS Stockbit kami di menu Bantuan di halaman side menu dari Aplikasi",2023-01-11 14:37:29
0342b133-ab24-428d-a0b9-09214e1fdb7e,nieke,Easy to use,5,0,2.3.29,2023-01-09 21:21:39,"Hello nieke, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com. Or you can contact us by ""Help"" menu on Stockbit app.",2023-01-10 15:56:20
7b406ca2-6f21-4d90-b459-ede077b5ff02,Jos Adiatma,"This app so helpfull for me,,thank you so much i hope i can grow up on this app Thank you never you think",5,0,2.3.29,2023-01-09 10:47:17,"Hello Jos Adiatma, Thank you for your support, we will continue to strive to provide the best service for you, if you need help please contact our CS team via the Help menu on the side menu page in the Stockbit application or you can send us an email to support@stockbit. com.",2023-01-09 11:55:07
05d92dc0-fb68-44bd-8273-378d4410a053,realatifah _,Admin customer nya fast respon bgt 😭🙏 makasih y,5,0,2.3.29,2023-01-07 19:37:56,"Halo realatifah _, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2023-01-09 09:23:15
ede375de-d0ce-4cb1-a043-bc31bcd04790,iPey,"[Edited review form 4⭐to 5⭐] Great UI for beginner. Thankfully, no more lagging during IPO. Keep it up Stockbit.",5,2,2.3.29,2023-01-07 11:47:27,"Hello iPey, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2023-01-09 09:24:26
05829c9d-d4a2-4213-9d57-ddb18ce94af7,Irvan Sunardi,terbilang mantul...😎👍🏼👍🏼🤘🏻🤟🏻👍🏼👍🏼,5,0,2.3.14,2023-01-05 11:10:53,"Halo Irvan Sunardi,

Terima kasih untuk review yang diberikan. Kami akan terus berupaya untuk memberikan pengalaman yang baik untukmu. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi.

Terima kasih",2023-01-05 15:20:55
f0572ceb-1ee4-4879-8a62-5c87c1ceff14,giftan pribadi,"Very poor, and not user friendly. I am using it from my Android phone. And its lag, slow and cannot easily navigate",5,1,2.3.29,2023-01-04 10:18:35,"Hello giftan pribadi,

Sorry for the inconvenience. Please send a screenshot or screen record to our CS team via the Help menu on the side menu page of the Application. We will try to fix the problem soon. Thank you",2023-01-04 17:57:15
fb453353-0fcb-4e2f-826d-6df2975ba77f,Altius Kwee,dulu aplikasi suka maintenance di jam bursa. jadi kelock. skrg sudah lebih baik. withdraw bca lgs cair,4,0,2.3.29,2023-01-03 12:52:15,"Halo Altius Kwee, Kami akan terus berupaya memberikan pelayanan yang terbaik untuk kamu, agar kamu bisa memberikan kami bintang 5. Jika memerlukan bantuan silakan hubungi tim CS kami melalui email ke support@stockbit.com atau melalui menu Bantuan pada halaman side menu di aplikasi Stockbit.",2023-01-04 19:27:56
119a0f92-3953-4b5e-8415-83cb3e642c7b,Troynardo Angkuw,Bagus..membantu pemula belajar,5,0,2.3.25,2023-01-03 10:30:56,"Halo Troynardo Angkuw, Selamat bergabung dan Happy trading . Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi. Terima kasih",2023-01-04 19:29:53
b88384bc-10d1-48e4-9f17-77e5a49f712e,Abian Nurrohmad,Tiap topup deposit atau withdraw ga otomatis masuk. Harus bikin laporan ke CS dulu baru masuk.,1,1,2.3.29,2023-01-02 12:37:01,"Halo Abian Nurrohmad, Deposit dana kamu sudah masuk ya silakan dicek kembali di menu Portofolio bagian Trading Balance, dan untuk Withdraw dana berbeda bank akan masuk ke rekening pencairan maksimal 2 hari kerja setelah statusnya success. Terima kasih",2023-01-02 14:52:27
052334b8-3367-4c98-864a-b32dcfd78ee5,ria lilyana,"sering error, terutama open market saat ada e-ipo, rempong tralala",3,1,2.3.22,2023-01-02 10:17:45,"Halo ria lilyana,

Terkait kendala yang Kakak alami, kami sangat berterima kasih jika dapat meluangkan waktu untuk mengirimkan detail error kendala dan screenshotnya ke tim CS kami melalui halaman Side Menu pada menu Bantuan dari aplikasi Stockbit ya Kak. Tim kami akan segera memberikan bantuan.

Terima kasih",2023-01-03 09:59:38
4d8df975-f7cb-4d3c-aefb-10ad18e324f2,Fahrezi Adha,"Dana transfer tidak dikirim2 tiba tiba status gagal tapi uang kepotong biaya admin, kocak.",1,2,2.3.29,2022-12-30 17:25:25,"Halo Fahrezi Adha, Jika withdraw dana berbeda bank akan dikenakan fee withdraw sebesar 2900 ya, untuk kendala withdraw yang kamu alami sudah kami infokan detailnya melalui Live Chat dengan tim CS kami. Kami akan selalu berupaya untuk meningkatkan sistem dan kualitas layanan kami agar bisa meningkatkan user experience kamu di Stockbit. Terima kasih",2022-12-30 18:27:02
88a39be6-37da-4a4e-a69f-9a44529bdd95,Nivlem Soy,"crash, cannot open this apps",1,1,2.3.29,2022-12-29 18:28:56,"Hello , we apologize for the inconvenience you've experienced. We are very grateful if you are willing to send details of the problems and screenshots to our CS team via the Side Menu page in the Help menu in the Stockbit application. Our team will follow up immediately so you can enter the Stockbit application easily. Thank you",2022-12-30 02:07:53
e8c7f5e7-6209-4fee-ac2c-a4aaa135e335,Rog Vune,"Good apps,",5,0,2.3.29,2022-12-29 14:51:38,"Hello Rog Vune,

We will try to give the best for you, so you can give us 5 stars. If you need help, please contact our CS team via the Help menu on the side menu page in the application.

Thank you",2022-12-29 19:03:15
f9db877e-e4fe-43a7-a181-3fb5d3649ae3,Nanda Sathya,Halaman portofolio hilang!,1,2,2.3.29,2022-12-29 10:40:59,"Halo Nanda Sathya,

Terkait kendala yang kamu alami, kami sangat berterima kasih jika dapat meluangkan waktu untuk mengirimkan detail error kendala dan screenshotnya ke tim CS kami melalui halaman Side Menu pada menu Bantuan dari aplikasi Stockbit ya Kak. Tim kami akan segera memberikan bantuan.

Terima kasih",2022-12-29 17:38:44
6185b659-8259-4308-a559-babfa99a01b5,Budi Wibowo,Teman bermainku,5,0,2.3.29,2022-12-29 09:30:58,"Halo Budi Wibowo,

Terima kasih atas review yang diberikan. Kami akan terus berupaya memberikan yang terbaik untuk kamu, agar kamu bisa memberikan kami bintang 5. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi.",2022-12-29 17:36:35
19cbec1f-1816-4fbb-a9ef-0b79f512b861,Sanathana Threesixty,Nice,5,0,2.3.29,2022-12-29 09:04:35,"Hello Sanathana Threesixty,

We will try to give the best for you, so you can give us 5 stars. If you need help, please contact our CS team via the Help menu on the side menu page in the application.

Thank you",2022-12-29 17:35:57
7603356b-7894-48f2-8f9f-1020cd976b3a,Farid R Doni,ini kok semua order e-ipo saya yg lewat stockbit kok status nya dri dropped - not carried over gtu.. lalu saat di klik malah keterangan nya canceled by XL.. padahal saya sdh setor cukup dana ke rekening RDN sebelum jam 9 pagi tgl 4 gtu untuk memenuhi kebutuhan e-ipo nya.. apalagi dana RDN saya sdh di potong oleh stockbit sejak pagi jga,3,0,2.3.29,2022-12-27 14:36:17,"Halo Farid R Doni,

Untuk pemesanan e-IPO menggunakan dana yang ready di RDN ya Kak. Jika memerlukan bantuan segera hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi. Tim kami akan segera memberikan bantuan

Terima kasih",2022-12-27 14:05:38
91aa5b4e-946b-4b74-b465-f57dd941d605,Farhan Nur,Nice app for investing,5,0,2.3.29,2022-12-27 11:41:58,"Hello Farhan Nur, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2022-12-28 12:58:32
c746bd2b-6928-41e9-82dd-2d5773a1dd78,Suandi Pratama,Interfacenya mudah dipahami untuk investor pemula. Top up dana stockbit juga sangat cepat dab gratis ketika dihubungkan dengan bank jago. Overall sangat puas jika dibandingkan dengan a***b,5,0,2.3.29,2022-12-25 18:19:28,"Halo Suandi Pratama, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya terus dukung kami ya :), Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-26 09:36:35
47c1796b-4305-46f1-93f9-c1bf15897718,Zahrana Shakira bilqis,so far so good,5,0,2.3.28,2022-12-24 09:50:32,"Hello Zahrana Shakira bilqis, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2022-12-26 15:21:32
bd0c683f-27a0-489a-aaf8-d98717953096,Wanthous Kitos,easy use,5,0,2.3.29,2022-12-23 18:55:14,"Hello Wanthous Kitos, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2022-12-26 15:02:50
39d4b85f-6958-4acf-a3be-bd59fcccc655,Hanna Wieguna,mantap ada ulasan emiten nya...jg simbol tiap.emiten..memudahkan trading,5,0,2.3.29,2022-12-23 12:59:47,"Halo Hanna Wieguna, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-26 14:59:21
bd3750b8-597b-4b24-ab25-19e9cd879b04,dito wirakrisna,Manteb manteb manteb,5,0,2.3.28,2022-12-21 12:25:52,"Halo dito wirakrisna, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-22 00:52:00
e382774f-e825-4bba-a7ee-caedf53680bb,The OP,"Very good app, fitur2nya sangat berguna sperti screener, analisis, dll. Cuman bisa minta tolong ada fitur jangkawaktu all ga daripada maksimalnya 5 thn aja.",5,0,2.3.29,2022-12-21 10:11:30,"HaloThe OP, Terima kasih atas review positifnya kak, kami akan terus berupaya memberikan pelayanan yang terbaik untuk kamu, jika memerlukan bantuan silakan hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi Stockbit atau kamu bisa kirimkan kami email ke support@stockbit.com.",2022-12-22 01:13:50
d8a3427f-4e74-45c0-9058-500c06291581,Dani Supriyadi,User friendly,5,0,2.3.28,2022-12-20 11:44:16,"Hello Dani Supriyadi, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2022-12-22 00:20:25
fbc888ad-6abd-407b-be1a-87f471472db4,Ujang Tokyo,Good,5,0,2.3.28,2022-12-20 09:09:20,"Hello Ujang Tokyo, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2022-12-22 00:19:57
d9a6615d-1e63-42e1-b624-2e65d22ebe62,Deni Ardani,Mantap,5,0,2.3.19,2022-12-20 04:10:17,"Hello Deni Ardani, We will temporarily deactivate the Auto Order feature. We will always try to improve our system and service quality. In the future, our team will try even harder to improve your user experience on Stockbit.",2022-09-26 19:08:20
9bcaaa42-9aab-463b-a728-bc41a528dacd,Maria,I like it,5,0,2.3.28,2022-12-19 13:39:30,"Hello Maria, We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2022-12-19 16:26:49
9b0efa42-6c5d-494d-9a9a-87099a7e3846,Saudin,Troble trus,2,0,1.7.68,2022-12-19 12:21:14,"Halo Kak, Terkait kendala yang kamu alami, kami sangat berterima kasih jika dapat meluangkan waktu untuk mengirimkan detail eror kendala dan screenshotnya ke tim CS kami melalui halaman Side Menu pada menu Bantuan dari aplikasi Stockbit ya Kak. Tim kami akan segera memberikan bantuan.Terima kasih",2022-12-19 12:10:04
94b6c80d-d281-4ecb-9401-6214f226b356,heru eko Herwanto,Bagus,5,0,2.3.28,2022-12-19 09:08:06,"Halo heru eko Herwanto, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-19 11:59:56
dfeeef78-2c05-4313-9adf-d2965b2f5137,Rita Raesita,user friendly - very easy to use especially for beginner like me,5,0,2.3.27,2022-12-18 20:55:36,"Hello Rita Raesita, We are glad that you like this app. Thank you for the great review, Happy trading :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2022-12-19 12:01:29
2901bd0d-7385-4603-9b8f-c228cd874a04,Faza zil Zava,Good apps,5,0,2.3.28,2022-12-16 14:00:13,"Halo Faza zil Zava, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-19 14:48:59
f88b7615-e068-4a67-8079-94dc60c97d0d,antonius risky,Good,5,0,2.3.28,2022-12-16 09:27:01,"Halo antonius risky, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-19 15:15:13
140c0d65-c525-4889-a2b6-316406275193,Budianto,ok banget chart nya. sayang tools unt scalping kur ok dibanding sebelah. maju terussss,5,0,2.3.27,2022-12-15 21:08:57,"Halo Budianto, Terima kasih atas dukungannya kak, kami akan terus berupaya memberikan pelayanan yang terbaik untuk kamu, jika memerlukan bantuan silakan hubungi tim CS kami melalui menu Bantuan pada halaman side menu di aplikasi Stockbit atau kamu bisa kirimkan kami email ke support@stockbit.com.",2022-12-19 15:18:13
f28c4e91-ee94-4924-a727-4562ed84ca63,arif efendi,mantap dah,5,0,2.3.27,2022-12-15 19:15:03,"Halo arif efendi, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-19 15:19:40
5477887c-3d19-4540-ad03-7de904a00616,Goldy,"app yang user friendly dan gampang digunakan. Disertai analisa, berita dan bisa berinteraksi dengan investor lainnya via chat dan post.",5,0,2.3.28,2022-12-15 11:51:26,"Halo Goldy, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-19 15:23:40
66d5333e-2db2-4d9d-9156-456a0de67e51,Mario A. Arizald Gobel,EZ UI,5,0,2.3.27,2022-12-14 03:59:22,"Hello Arizald van gobel We are glad that you like this app. Thank you for the great review :) If you have any feedback or suggestion, you could write to us at support@stockbit.com or you can contact us via the Help menu on the side menu page in the application.",2022-12-14 12:11:32
bd0930cc-4254-45d7-ac83-052a29700f06,Joyceline,fitur screener sahamnya OK banget👍,5,0,2.3.28,2022-12-12 23:46:49,"Halo Bagus Krendhoko, Kami senang Kamu menyukai aplikasi ini. Terima kasih atas ulasan bagus nya :) Jika kamu ada kritik atau saran, kamu bisa kirimkan kami melalui email ke support@stockbit.com. Atau kamu juga bisa hubungi tim CS kami melalui halaman Side menu, di menu bantuan dari Aplikasi.",2022-12-13 16:06:58
717eb8af-d4b8-4dfa-aea8-8103f92594fe,Ranbir singh,Can we invest from India in stockbit?,3,0,2.3.28,2022-12-12 16:55:51,"Hello, you can invest in Stockbit, yes, and you must first register a trading account with Stockbit. If you need help, immediately contact our Stockbit CS Team via the side menu page on the Help menu in the application. Thank you",2022-12-12 20:47:53
