reviewId,content,score,sentiment,clean_text,tokens,original_length,clean_length,polarity_before,polarity_after
66e66fda-0f4d-4b02-a524-eb9be29a0599,"Maintenance terus, ga bisa trading",1,negatif,maintenance terus tidak bisa trading,"['maintenance', 'terus', 'tidak', 'bisa', 'trading']",5,5,0.0,0.0
e4d226c7-565c-4648-be31-0bd387976bce,"Keseringan maintenance, mendingan coba yang lain buat para trader....",1,negatif,sering maintenance mending coba lain buat para trader,"['sering', 'maintenance', 'mending', 'coba', 'lain', 'buat', 'para', 'trader']",9,8,0.0,0.0
285e37b0-67c0-4949-a3e7-1e8e180f7d7d,"Aplikasi nya sangat memalukan, bikin investor rugi. Awal pembukaan market ngga bisa jual Dan beli.",1,negatif,aplikasi nya sangat malu bikin investor rugi awal buka market tidak bisa jual beli,"['aplikasi', 'nya', 'sangat', 'malu', 'bikin', 'investor', 'rugi', 'awal', 'buka', 'market', 'tidak', 'bisa', 'jual', 'beli']",15,14,0.0,0.0
a5968f5f-31be-4539-ae29-142cf618a488,"sering banget maintance pas jam buka pasar saham, bikin rugi berat",1,negatif,sering banget maintance pas jam buka pasar saham bikin rugi berat,"['sering', 'banget', 'maintance', 'pas', 'jam', 'buka', 'pasar', 'saham', 'bikin', 'rugi', 'berat']",11,11,0.0,0.0
4e04028b-9f14-4cad-8d40-cc1cd46604d3,"Mohon dibenarkan lagi servernya, masa setiap jam pembukaan eror terus",1,negatif,mohon benar lagi servernya masa tiap jam buka eror terus,"['mohon', 'benar', 'lagi', 'servernya', 'masa', 'tiap', 'jam', 'buka', 'eror', 'terus']",10,10,0.0,0.0
486a5aa3-66e8-4c69-baf0-bee5f069387a,"Maintenance di jam bursa, tiap awal bursa error!!!!",1,negatif,maintenance jam bursa tiap awal bursa error,"['maintenance', 'jam', 'bursa', 'tiap', 'awal', 'bursa', 'error']",8,7,0.0,0.0
0a69f63b-986a-43d8-8950-295b1ae35e62,I'm very sad that i had to uninstall this app and move to another one... Why? I'm loss in a large amount of capital because this app do maintenance during market time. What a mess! This app should upgrade their server and something like that. Farewell,1,negatif,im very sad i had uninstall aplikasi and move another one why im loss a large amount capital because aplikasi do maintenance during market time what a mess aplikasi should upgrade their server and something like farewell,"['im', 'very', 'sad', 'i', 'had', 'uninstall', 'aplikasi', 'and', 'move', 'another', 'one', 'why', 'im', 'loss', 'a', 'large', 'amount', 'capital', 'because', 'aplikasi', 'do', 'maintenance', 'during', 'market', 'time', 'what', 'a', 'mess', 'aplikasi', 'should', 'upgrade', 'their', 'server', 'and', 'something', 'like', 'farewell']",46,37,-0.2181547619047619,-0.2035714285714286
8e32d7fa-6c00-4dc6-892c-3e39fe22e78f,"NIH SB NGEBUG, MAINTENANCE MULU. PLS GUYS YNG MAU TRADING MENDING JGN KESINI, BIKIN RUGI KALIAN YG ADA.",1,negatif,sb ngebug maintenance mulu pls guys mau trading mending jangan kesini bikin rugi kalian ada,"['sb', 'ngebug', 'maintenance', 'mulu', 'pls', 'guys', 'mau', 'trading', 'mending', 'jangan', 'kesini', 'bikin', 'rugi', 'kalian', 'ada']",18,15,0.0,0.0
09e8d256-b234-46c4-8d4a-b37355f7b452,Enough for me to stay in here. Aplikasi trading yang selalu error di jam open market... maintenance tiap hari tapi error juga tiap hari... aplikasi trading tp kok error nya selalu d jam crucial trading,1,negatif,enough me stay here aplikasi trading selalu error jam open market maintenance tiap hari tapi error juga tiap hari aplikasi trading tapi kok error nya selalu d jam crucial trading,"['enough', 'me', 'stay', 'here', 'aplikasi', 'trading', 'selalu', 'error', 'jam', 'open', 'market', 'maintenance', 'tiap', 'hari', 'tapi', 'error', 'juga', 'tiap', 'hari', 'aplikasi', 'trading', 'tapi', 'kok', 'error', 'nya', 'selalu', 'd', 'jam', 'crucial', 'trading']",35,30,0.0,0.0
0ad68480-2a65-435c-986b-bc10dcfb5dcd,"Fiturnya oke, tapi sering Error. Masa' Maintenance-nya di jam bursa.",1,negatif,fiturnya oke tapi sering error masa maintenancenya jam bursa,"['fiturnya', 'oke', 'tapi', 'sering', 'error', 'masa', 'maintenancenya', 'jam', 'bursa']",10,9,0.0,0.0
c0b6bd75-21aa-42c6-96c3-89673cedec48,"Sering maintenance di jam-jam genting, lambat banget kalau buka jam 9 pagi",3,neutral,sering maintenance jamjam genting lambat banget kalau buka jam pagi,"['sering', 'maintenance', 'jamjam', 'genting', 'lambat', 'banget', 'kalau', 'buka', 'jam', 'pagi']",12,10,0.0,0.0
ba8076f8-85c9-4eb5-ba49-1fd9d31b640a,Always eror when market open.,2,negatif,always eror when market open,"['always', 'eror', 'when', 'market', 'open']",5,5,0.0,0.0
112ae049-4aab-4cf9-a39b-a4d6559b46f6,"sebenernya bagus cuma sayang setiap buka jam pasar, server langsung down terus.",2,negatif,sebenernya bagus cuma sayang tiap buka jam pasar server langsung down terus,"['sebenernya', 'bagus', 'cuma', 'sayang', 'tiap', 'buka', 'jam', 'pasar', 'server', 'langsung', 'down', 'terus']",12,12,-0.15555555555555556,-0.15555555555555556
3e8e770a-cb85-45e1-ad54-2e5dfb351203,Kasih bintang 1 lagi deh. Masih ngelag saat open market. Problem masih sama switch anatr interface blank. Sudah pernah kirim file video kok masih diminta lagi.,1,negatif,kasih bintang lagi deh masih ngelag saat open market problem masih sama switch anatr interface blank sudah pernah kirim file video kok masih minta lagi,"['kasih', 'bintang', 'lagi', 'deh', 'masih', 'ngelag', 'saat', 'open', 'market', 'problem', 'masih', 'sama', 'switch', 'anatr', 'interface', 'blank', 'sudah', 'pernah', 'kirim', 'file', 'video', 'kok', 'masih', 'minta', 'lagi']",26,25,0.0,0.0
154e69d5-e7ae-426b-9344-5dbd4173a423,Trading loss gara2 app error... Byee...,1,negatif,trading loss gara aplikasi error byee,"['trading', 'loss', 'gara', 'aplikasi', 'error', 'byee']",6,6,0.0,0.0
929816b3-303e-4c3b-bc18-941c8faca608,Lemot tiap pagi,1,negatif,lot tiap pagi,"['lot', 'tiap', 'pagi']",3,3,0.0,0.0
e7b6743f-3215-4f83-8290-7cead666a0ca,"Tolonglah dibenerin servernya, setiap buka market selalu TERJADI KENDALA PADA SERVER",1,negatif,tolong dibenerin servernya tiap buka market selalu jadi kendala pada server,"['tolong', 'dibenerin', 'servernya', 'tiap', 'buka', 'market', 'selalu', 'jadi', 'kendala', 'pada', 'server']",11,11,0.0,0.0
45672f18-47f3-4ce0-9bc0-9124b30a6a16,good and easy to use,5,positif,good and easy use,"['good', 'and', 'easy', 'use']",5,4,0.5666666666666667,0.5666666666666667
0e9eecef-c962-49c8-b2d2-101090e79aff,"Mohon perbaikan utk server nya, beberapa kali aplikasi error pada saat pembukaan bursa. Byk kesempatan terlewat krn kejadian ini. Overall aplikasi ini bagus dan berkembang. Fitur auto order sangat membantu, namun sekali lagi mhn perbaikan utk servernya",5,positif,mohon baik server nya beberapa kali aplikasi error pada saat buka bursa byk sempat lewat karena jadi overall aplikasi bagus kembang fitur auto order sangat bantu namun sekali lagi mhn baik servernya,"['mohon', 'baik', 'server', 'nya', 'beberapa', 'kali', 'aplikasi', 'error', 'pada', 'saat', 'buka', 'bursa', 'byk', 'sempat', 'lewat', 'karena', 'jadi', 'overall', 'aplikasi', 'bagus', 'kembang', 'fitur', 'auto', 'order', 'sangat', 'bantu', 'namun', 'sekali', 'lagi', 'mhn', 'baik', 'servernya']",37,32,0.0,0.0
be257c6f-842b-453f-97bd-fbf7d8fea4ff,Sudah tau peminatnya banyak tp servernya ga bisa cover. Alhasil 10 menit pertama buka porto g bisa diapa2in. Parah asliiiii,3,neutral,sudah tau minat banyak tapi servernya tidak bisa cover alhasil menit pertama buka porto tidak bisa apa parah asliiiii,"['sudah', 'tau', 'minat', 'banyak', 'tapi', 'servernya', 'tidak', 'bisa', 'cover', 'alhasil', 'menit', 'pertama', 'buka', 'porto', 'tidak', 'bisa', 'apa', 'parah', 'asliiiii']",20,19,0.0,0.0
7683be6f-4381-401a-a9c9-7a066383ec8f,Terbaequee,5,positif,terbaequee,['terbaequee'],1,1,0.0,0.0
b39f6370-d0d0-4a36-bf70-d0c18a61f956,It is very intuitif and many features are really helpful to make decisions,5,positif,it very intuitif and many features really helpful pakai decisions,"['it', 'very', 'intuitif', 'and', 'many', 'features', 'really', 'helpful', 'pakai', 'decisions']",13,10,0.3,0.3
85664161-93e4-446e-baf8-24ee39cd0bd8,"Info di aplikasi & fiturnya cukup lengkap, tapi sayangnya server sering overloaded saat market opening sehingga kita tidak bisa jual beli...",5,positif,info aplikasi fiturnya cukup lengkap tapi sayang server sering overloaded saat market opening sehingga kita tidak bisa jual beli,"['info', 'aplikasi', 'fiturnya', 'cukup', 'lengkap', 'tapi', 'sayang', 'server', 'sering', 'overloaded', 'saat', 'market', 'opening', 'sehingga', 'kita', 'tidak', 'bisa', 'jual', 'beli']",21,19,0.0,0.0
9b027559-34ad-414e-b258-6ed3d5c54fa8,Makin lama makin amburadul aplikasi sekuritas sejuta umat ini. Tolong donk. Ini uang kita bukan mainan. Disaat org mau trading bisa error tb² bs loss aj trading kl bgni ceritnya. Stiap hri bgni,1,negatif,makin lama makin amburadul aplikasi sekuritas juta umat tolong donk uang kita bukan main saat org mau trading bisa error tb bisa loss saja trading kalau bgni cit stiap hri bgni,"['makin', 'lama', 'makin', 'amburadul', 'aplikasi', 'sekuritas', 'juta', 'umat', 'tolong', 'donk', 'uang', 'kita', 'bukan', 'main', 'saat', 'org', 'mau', 'trading', 'bisa', 'error', 'tb', 'bisa', 'loss', 'saja', 'trading', 'kalau', 'bgni', 'cit', 'stiap', 'hri', 'bgni']",33,31,0.0,0.16666666666666666
395ef038-786f-4936-80c8-312fb946c66d,Kayak app abal2.. ngelag terus.. kita lihat seminggu kalau masih gini pindah ke tetangga deh,1,negatif,kayak aplikasi abal ngelag terus kita lihat minggu kalau masih gin pindah tetangga deh,"['kayak', 'aplikasi', 'abal', 'ngelag', 'terus', 'kita', 'lihat', 'minggu', 'kalau', 'masih', 'gin', 'pindah', 'tetangga', 'deh']",15,14,0.0,0.0
cbbdd377-ecb6-46c7-a37b-8a56351ff9f8,ERROR & LAG EVERYTIME MARKET IS OPEN. Bad Broker App.,1,negatif,error lag everytime market open bad broker aplikasi,"['error', 'lag', 'everytime', 'market', 'open', 'bad', 'broker', 'aplikasi']",10,8,-0.3499999999999999,-0.3499999999999999
0d3dc6e1-d9f2-42a8-bf3f-4b2c03db5474,Sering lemot dan ngehang pas pagi,1,negatif,sering lot ngehang pas pagi,"['sering', 'lot', 'ngehang', 'pas', 'pagi']",6,5,0.0,0.0
85b2d0c2-bfd4-4dc1-8452-2b92283e1c04,Ga bisa masuk porto pas market buka.,2,negatif,tidak bisa masuk porto pas market buka,"['tidak', 'bisa', 'masuk', 'porto', 'pas', 'market', 'buka']",7,7,0.0,0.0
1676fc61-cda0-4c0a-815c-eb2b0ea2d5e3,Hari hari opening sama closing error bang bang. Di saat2 kritis,1,negatif,hari hari opening sama closing error bang bang saat kritis,"['hari', 'hari', 'opening', 'sama', 'closing', 'error', 'bang', 'bang', 'saat', 'kritis']",11,10,0.0,0.0
57329fcc-d610-4fbd-8ec4-5bb68569839b,I find it hard to do quick buy/sell in the morning with all the lag and error,2,negatif,i find it hard do quick buysell morning with all lag and error,"['i', 'find', 'it', 'hard', 'do', 'quick', 'buysell', 'morning', 'with', 'all', 'lag', 'and', 'error']",17,13,0.020833333333333315,0.020833333333333315
7d6e285f-c3c2-4172-9847-10a17a4a78e8,"Jangan ada yang install ini aplikasi, sering hang pas buka bursa, jgn ambil resiko uang kalian karena gangguan aplikasi sampah ini",1,negatif,jangan ada install aplikasi sering hang pas buka bursa jangan ambil resiko uang kalian karena ganggu aplikasi sampah,"['jangan', 'ada', 'install', 'aplikasi', 'sering', 'hang', 'pas', 'buka', 'bursa', 'jangan', 'ambil', 'resiko', 'uang', 'kalian', 'karena', 'ganggu', 'aplikasi', 'sampah']",21,18,0.0,0.0
ed84bc1c-b190-4810-ac47-ce95ca095232,"Udah nyoba beberapa bulan sangat lemot waktu pembukaan bursa, mending sekuritas lain kalo yg mau cepet",1,negatif,sudah nyoba beberapa bulan sangat lot waktu buka bursa mending sekuritas lain kalau mau cepet,"['sudah', 'nyoba', 'beberapa', 'bulan', 'sangat', 'lot', 'waktu', 'buka', 'bursa', 'mending', 'sekuritas', 'lain', 'kalau', 'mau', 'cepet']",16,15,0.0,0.0
04dbea29-8099-4658-b747-bc9166e1d754,To slow respon,1,negatif,slow respon,"['slow', 'respon']",3,2,-0.30000000000000004,-0.30000000000000004
c6b6065f-31f1-428f-aa9e-137f3f2ed27e,Good app,5,positif,good aplikasi,"['good', 'aplikasi']",2,2,0.7,0.7
41b593c8-1e54-4221-9dc0-0f2907f31a2b,"Ada apa dengan stockbit? Kok akhir"" ini selalu disuruh login terus, tapi pas login SUSAH ga masuk"" meskipun pas malam hari sama saja //bukan dari server full",1,negatif,ada apa dengan stockbit kok akhir selalu suruh login terus tapi pas login susah tidak masuk meski pas malam hari sama saja bukan server full,"['ada', 'apa', 'dengan', 'stockbit', 'kok', 'akhir', 'selalu', 'suruh', 'login', 'terus', 'tapi', 'pas', 'login', 'susah', 'tidak', 'masuk', 'meski', 'pas', 'malam', 'hari', 'sama', 'saja', 'bukan', 'server', 'full']",27,25,0.35,0.35
a89815ba-fc1b-4699-a7de-7b39e35ac6c2,Tapi sering lag,5,positif,tapi sering lag,"['tapi', 'sering', 'lag']",3,3,0.0,0.0
374107f2-9209-479a-af6c-0f5ed82fff3f,Good,5,positif,good,['good'],1,1,0.7,0.7
7787821d-455e-4baa-bd43-ed72d6e541c7,Application is stable dan smooth,5,positif,application stable smooth,"['application', 'stable', 'smooth']",5,3,0.4,0.4
f26e9d3c-002d-4cf2-9b29-a9e0bcd6af5f,Suka. Kalau bisa ditingkatkan kecepatan di pembukaan awal bursa.,5,positif,suka kalau bisa tingkat cepat buka awal bursa,"['suka', 'kalau', 'bisa', 'tingkat', 'cepat', 'buka', 'awal', 'bursa']",9,8,0.0,0.0
ab1bb1c6-22e7-4a61-9978-0e64ffc3729a,Setiap pagi crash dan lag. Mau jual susah. Navigate pun susah. Customer service respond lambat. Telepon ke kantor pusat tidak diangkat. Waktunya pindah ke aplikasi lain.,1,negatif,tiap pagi crash lag mau jual susah navigate pun susah customer service respond lambat telepon kantor pusat tidak angkat waktu pindah aplikasi lain,"['tiap', 'pagi', 'crash', 'lag', 'mau', 'jual', 'susah', 'navigate', 'pun', 'susah', 'customer', 'service', 'respond', 'lambat', 'telepon', 'kantor', 'pusat', 'tidak', 'angkat', 'waktu', 'pindah', 'aplikasi', 'lain']",26,23,0.0,0.0
6358486b-829a-4746-82e9-302a4cbf1ef6,A great app for stock investment.. easy for beginner like me..,5,positif,a great aplikasi stock investment easy beginner like me,"['a', 'great', 'aplikasi', 'stock', 'investment', 'easy', 'beginner', 'like', 'me']",11,9,0.6166666666666667,0.6166666666666667
e7ed02dc-1385-44b3-b0a4-c532cfabe4b4,Nge lag trus,3,neutral,nge lag terus,"['nge', 'lag', 'terus']",3,3,0.0,0.0
889abba6-c30a-4fe5-a48d-54f18a6cefc2,Tidak bisa di pakai untuk scalping... pas opening market datanya delay sampai 3 menit.. padahal fee nya murah,1,negatif,tidak bisa pakai scalping pas opening market data delay sampai menit padahal fee nya murah,"['tidak', 'bisa', 'pakai', 'scalping', 'pas', 'opening', 'market', 'data', 'delay', 'sampai', 'menit', 'padahal', 'fee', 'nya', 'murah']",18,15,0.0,0.0
70f9ed55-b64b-4c88-991a-dea7b51bef96,"SB develop nicely. latest update about TP/SL makes me think to move big part of my portfolio to SB... only reports that hold my move. Lack of reports of Profit/loss by date/months/year and also trade summary and activity. It's troublesome to summary by ourself from SoA and/or TC. Data is there, just make various of reports. thank you",4,positif,sb develop nicely latest update about tpsl makes me think move big part my portfolio sb only reports hold my move lack reports profitloss by datemonthsyear and also trade summary and activity its troublesome summary by ourself from soa andor tc data there just pakai various reports thank you,"['sb', 'develop', 'nicely', 'latest', 'update', 'about', 'tpsl', 'makes', 'me', 'think', 'move', 'big', 'part', 'my', 'portfolio', 'sb', 'only', 'reports', 'hold', 'my', 'move', 'lack', 'reports', 'profitloss', 'by', 'datemonthsyear', 'and', 'also', 'trade', 'summary', 'and', 'activity', 'its', 'troublesome', 'summary', 'by', 'ourself', 'from', 'soa', 'andor', 'tc', 'data', 'there', 'just', 'pakai', 'various', 'reports', 'thank', 'you']",58,49,0.125,0.125
47b08a7a-124d-4a07-88ee-1b4f21b50e40,Lengkap banget fitur nya. Saya sukaa,5,positif,lengkap banget fitur nya sukaa,"['lengkap', 'banget', 'fitur', 'nya', 'sukaa']",6,5,0.0,0.0
ea70b7fd-fd47-4a98-98cf-fd74ed064f84,"Top up RDN yg tertulis dalam 10 menit akan ditambahkan ke akun, tapi sdh lebih dari 10 jam jg belum terupdate. Padahal top up dilakukan pas jam kerja bursa. Sudah komplain ke support, balasan nya selalu dicek terlebih dahulu tapi masih belum ada kabar",3,neutral,top up rdn tulis dalam menit akan tambah akun tapi sudah lebih jam juga belum terupdate padahal top up laku pas jam kerja bursa sudah komplain support balas nya selalu cek lebih dahulu tapi masih belum ada kabar,"['top', 'up', 'rdn', 'tulis', 'dalam', 'menit', 'akan', 'tambah', 'akun', 'tapi', 'sudah', 'lebih', 'jam', 'juga', 'belum', 'terupdate', 'padahal', 'top', 'up', 'laku', 'pas', 'jam', 'kerja', 'bursa', 'sudah', 'komplain', 'support', 'balas', 'nya', 'selalu', 'cek', 'lebih', 'dahulu', 'tapi', 'masih', 'belum', 'ada', 'kabar']",44,38,0.5,0.5
e570dc76-ffa8-4b46-b9f7-b390aab9ee00,Mengecewakan dana yang sudah masuk ke aplikasi tetapi balancenya tidak bertambah sangat merugikan saya sarankan menggunakan aplikasi yang lain saja,1,negatif,kecewa dana sudah masuk aplikasi tetapi balancenya tidak tambah sangat rugi saran guna aplikasi lain saja,"['kecewa', 'dana', 'sudah', 'masuk', 'aplikasi', 'tetapi', 'balancenya', 'tidak', 'tambah', 'sangat', 'rugi', 'saran', 'guna', 'aplikasi', 'lain', 'saja']",20,16,0.0,0.0
54861b6f-39fd-49b0-98f9-4554d56fcdaf,"Halo stockbit, menu udh bagus banget, Kenapa ya Kalau top up lama sekali, bisa lebih dari 2 Jam, Bahkan sampai 4 Jam. 3/08/2022 = 4 Jam 4/08/2022 = jam 10 pagi sampai 15.40 dana belum masuk Status di history sudah masuk, tapi di Balance Belum. Udah mikir mau pindah dari Mirae ehh, gak jadi kalau begini. Adminnya Tolol",1,negatif,halo stockbit menu sudah bagus banget kenapa ya kalau top up lama sekali bisa lebih jam bahkan sampai jam jam jam pagi sampai dana belum masuk status history sudah masuk tapi balance belum sudah mikir mau pindah mirae ehh tidak jadi kalau begini adminnya tolol,"['halo', 'stockbit', 'menu', 'sudah', 'bagus', 'banget', 'kenapa', 'ya', 'kalau', 'top', 'up', 'lama', 'sekali', 'bisa', 'lebih', 'jam', 'bahkan', 'sampai', 'jam', 'jam', 'jam', 'pagi', 'sampai', 'dana', 'belum', 'masuk', 'status', 'history', 'sudah', 'masuk', 'tapi', 'balance', 'belum', 'sudah', 'mikir', 'mau', 'pindah', 'mirae', 'ehh', 'tidak', 'jadi', 'kalau', 'begini', 'adminnya', 'tolol']",58,45,0.5,0.5
942d0a42-b161-41ad-bac9-8ff599292d82,"Ngehang terus klo ipo rame, dan dana lama baliknya lebih dr 2 hari, mending bions.",2,negatif,ngehang terus kalau ipo rame dana lama balik lebih hari mending bions,"['ngehang', 'terus', 'kalau', 'ipo', 'rame', 'dana', 'lama', 'balik', 'lebih', 'hari', 'mending', 'bions']",15,12,0.0,0.0
5f2996c1-0991-4641-9e6c-dabd29a1567e,"Isi rdn sering delay, padahal lagi urgent Mohon tingkatkan pelayanan",1,negatif,isi rdn sering delay padahal lagi urgent mohon tingkat layan,"['isi', 'rdn', 'sering', 'delay', 'padahal', 'lagi', 'urgent', 'mohon', 'tingkat', 'layan']",10,10,0.0,0.0
31b71069-3db7-49c6-858e-a6afa1e6cbb4,Easy to use and facilitate me in my trading activity quite well.,5,positif,easy use and facilitate me my trading activity quite well,"['easy', 'use', 'and', 'facilitate', 'me', 'my', 'trading', 'activity', 'quite', 'well']",12,10,0.43333333333333335,0.43333333333333335
5632fddc-464a-49f9-af36-204c28daf5a3,Ok,5,positif,ok,['ok'],1,1,0.5,0.5
da5375c4-c7b5-4c9b-bd4b-86ec8b3fb638,Dabest..user friendly utk pemula..sukakkk,5,positif,dabestuser friendly pemulasukakkk,"['dabestuser', 'friendly', 'pemulasukakkk']",4,3,0.375,0.375
8ae86d69-2ab1-40fc-af2d-0b2226136f0d,Ok,5,positif,ok,['ok'],1,1,0.5,0.5
a8c3a9e9-6c3d-440a-8114-7f37570cdccf,gg adick adick,5,positif,gg adick adick,"['gg', 'adick', 'adick']",3,3,0.0,0.0
3d3b2fe1-e553-460d-b11c-6f281d114e97,"So far, SB is my best for investasi saham Indo, fitur bagus dan simple, tapi kalo bisa tolong ditingkatkan peforma app nya terutama saat mau jual saham IPO..thanks.",5,positif,so far sb my best investasi saham indo fitur bagus simple tapi kalau bisa tolong tingkat forma aplikasi nya utama saat mau jual saham ipothanks,"['so', 'far', 'sb', 'my', 'best', 'investasi', 'saham', 'indo', 'fitur', 'bagus', 'simple', 'tapi', 'kalau', 'bisa', 'tolong', 'tingkat', 'forma', 'aplikasi', 'nya', 'utama', 'saat', 'mau', 'jual', 'saham', 'ipothanks']",28,25,0.3666666666666667,0.3666666666666667
5483a9c5-b717-47d5-bbea-13fd686a1bc7,Convenient for trading,5,positif,convenient trading,"['convenient', 'trading']",3,2,0.0,0.0
35ce785b-0df3-4eef-b05e-08c1a223b1eb,"Sering error, deposit terkadang lama sekali baru masuk. 👎",1,negatif,sering error deposit terkadang lama sekali baru masuk,"['sering', 'error', 'deposit', 'terkadang', 'lama', 'sekali', 'baru', 'masuk']",9,8,0.0,0.0
09d22f8c-d55d-42f6-a67e-1ba8caea396c,Alhamdulillah,5,positif,alhamdulillah,['alhamdulillah'],1,1,0.0,0.0
31b185c3-5aab-41a8-8c1b-60d5cc38245d,Good,5,positif,good,['good'],1,1,0.7,0.7
6c751cd2-419a-4507-a041-479027e0d48b,Simply great,5,positif,simply great,"['simply', 'great']",2,2,0.8,0.8
bc7f6d64-b811-406b-9b61-539adce9319a,Please make if we have order sell portfolio value is zero,5,positif,please pakai if we have order sell portfolio value zero,"['please', 'pakai', 'if', 'we', 'have', 'order', 'sell', 'portfolio', 'value', 'zero']",11,10,0.0,0.0
0ed10d6a-9e96-4860-8b19-f3ca469086fc,Simple dan pas buat pemula,5,positif,simple pas buat mula,"['simple', 'pas', 'buat', 'mula']",5,4,0.0,0.0
a2b648fb-f21e-4fd8-9313-04c15191fa31,Nice,5,positif,nice,['nice'],1,1,0.6,0.6
b377e09a-cb04-4166-98b9-516016529a86,Stockbit 👍,4,positif,stockbit,['stockbit'],2,1,0.0,0.0
ee81caa2-ae03-4828-b0ba-07d8d86b7250,Mantap,5,positif,mantap,['mantap'],1,1,0.0,0.0
90171dd6-81e0-4e8d-8b8b-5ed3cba5daa8,Mantap,4,positif,mantap,['mantap'],1,1,0.0,0.0
c8633129-00e1-4353-b597-6d6633dfb1fa,Helpful,5,positif,helpful,['helpful'],1,1,0.0,0.0
f75e95d2-468c-4b77-8e44-2c90a4164f43,walaupun marketnya sering lag tapi fitur² stockbit da best,5,positif,walaupun marketnya sering lag tapi fitur stockbit da best,"['walaupun', 'marketnya', 'sering', 'lag', 'tapi', 'fitur', 'stockbit', 'da', 'best']",9,9,1.0,1.0
53d7db1d-11c4-411d-825a-d6b2de21a1f6,Aplikasi yang sangat memudahkan bermain di saham,5,positif,aplikasi sangat mudah main saham,"['aplikasi', 'sangat', 'mudah', 'main', 'saham']",7,5,0.0,0.16666666666666666
bfcbc613-f68e-4dc0-95c9-11d24cbf4150,"Mudah Digunakan, Bahkan U/ Pemula Yg Baru Belajar Trading.. Fiturnya Juga Lengkap..",5,positif,mudah guna bahkan u mula baru ajar trading fiturnya juga lengkap,"['mudah', 'guna', 'bahkan', 'u', 'mula', 'baru', 'ajar', 'trading', 'fiturnya', 'juga', 'lengkap']",12,11,0.0,0.0
fa35a459-39f6-40a2-a8ba-39ff383d62d3,I love it...,5,positif,i love it,"['i', 'love', 'it']",3,3,0.5,0.5
155bceb0-380a-4a15-8dce-b51d75aa5251,Ada opsi untuk tidak menampilkan logo perusahaan? Lumayan bikin pusing krn terkesan banyak warna.,4,positif,ada opsi tidak tampil logo usaha lumayan bikin pusing karena kes banyak warna,"['ada', 'opsi', 'tidak', 'tampil', 'logo', 'usaha', 'lumayan', 'bikin', 'pusing', 'karena', 'kes', 'banyak', 'warna']",14,13,0.0,0.0
815f6050-e749-4b2c-8b64-a39247895c5a,Fitur lengkap mantap!,5,positif,fitur lengkap mantap,"['fitur', 'lengkap', 'mantap']",3,3,0.0,0.0
6ad11195-b267-4f77-9e15-61b6a54b52e9,Nice app,5,positif,nice aplikasi,"['nice', 'aplikasi']",2,2,0.6,0.6
c55fe89c-6f58-4147-ad05-4090656854c3,Great apps for investor,5,positif,great apps investor,"['great', 'apps', 'investor']",4,3,0.8,0.8
66d509d2-9442-4526-9b06-9597deeaf1b2,"Lemot abis, ketika harga lagi bagus, mo jual lemot luar biasa, ga kebuka-buka, sesaat kemudian harga udah anjlok parah baru deh bisa ngejual. Server kecil bodoh...bikin rugi",1,negatif,lot habis ketika harga lagi bagus mau jual lot luar biasa tidak kebukabuka saat kemudian harga sudah anjlok parah baru deh bisa ngejual server kecil bodohbikin rugi,"['lot', 'habis', 'ketika', 'harga', 'lagi', 'bagus', 'mau', 'jual', 'lot', 'luar', 'biasa', 'tidak', 'kebukabuka', 'saat', 'kemudian', 'harga', 'sudah', 'anjlok', 'parah', 'baru', 'deh', 'bisa', 'ngejual', 'server', 'kecil', 'bodohbikin', 'rugi']",27,27,0.0,0.0
d2ab39f6-692f-418a-8ae5-d393a6417b2f,"Min hasil screeningnya sering berubah kadang yang muncul saham abc terus screening lagi pake indikator yang sama yang muncul saham efg. Sama tambahin fitur Bracket Order ya Min biar bisa langsung buy, tp, dan sl dari awal. 🙏",4,positif,min hasil screeningnya sering ubah kadang muncul saham abc terus screening lagi pake indikator sama muncul saham efg sama tambahin fitur bracket order ya min biar bisa langsung buy tapi sl awal,"['min', 'hasil', 'screeningnya', 'sering', 'ubah', 'kadang', 'muncul', 'saham', 'abc', 'terus', 'screening', 'lagi', 'pake', 'indikator', 'sama', 'muncul', 'saham', 'efg', 'sama', 'tambahin', 'fitur', 'bracket', 'order', 'ya', 'min', 'biar', 'bisa', 'langsung', 'buy', 'tapi', 'sl', 'awal']",38,32,0.0,0.0
26865b6c-db9c-4d3f-a5c6-8e1564d4772b,It is getting better and more improvements,5,positif,it getting better and more improvements,"['it', 'getting', 'better', 'and', 'more', 'improvements']",7,6,0.5,0.5
60d2e146-65d0-4f0a-965d-0edc574bc5ed,Server parah sekali,1,negatif,server parah sekali,"['server', 'parah', 'sekali']",3,3,0.0,0.0
ef4ced18-2b7c-4816-8fa0-474008ef9ece,"mau jual saham error, pending lama... merugikan user",1,negatif,mau jual saham error pending lama rugi user,"['mau', 'jual', 'saham', 'error', 'pending', 'lama', 'rugi', 'user']",8,8,0.0,0.0
1500f667-3f64-4401-b8c8-a89fa010b04c,Error mulu,1,negatif,error mulu,"['error', 'mulu']",2,2,0.0,0.0
